entry_date,exit_date,days_held,S_entry,S_exit,K1,K2,premium,max_profit,max_loss,pnl,pnl_pct,short_delta,sigma,exit_reason,signal
2023-09-14,2023-09-20,6,436.1819152832031,426.33,414.37,392.56,0.1981,0.1981,21.6119,-0.6298,-2.91,-0.0364,0.1086,stop_loss,signal_A
2023-09-20,2023-09-21,1,426.3294067382813,419.28,405.01,383.7,0.2341,0.2341,21.0759,-0.6481,-3.08,-0.0416,0.1126,stop_loss,signal_A
2023-09-21,2023-10-06,15,419.2828369140625,417.48,398.32,377.35,0.3241,0.3241,20.6459,0.2358,1.14,-0.0528,0.1207,profit_target,signal_A
2023-10-06,2023-10-09,3,417.4848327636719,420.16,396.61,375.74,0.3361,0.3361,20.5339,0.1714,0.83,-0.0543,0.1217,profit_target,signal_A
2023-10-09,2023-10-11,2,420.15765380859375,424.07,399.15,378.14,0.3341,0.3341,20.6759,0.239,1.16,-0.0538,0.1214,profit_target,signal_A
2023-10-11,2023-10-19,8,424.0744934082031,414.46,402.87,381.67,0.2412,0.2412,20.9588,-0.7371,-3.52,-0.0426,0.1134,stop_loss,signal_A
2023-10-19,2023-10-25,6,414.4620971679688,405.83,393.74,373.02,0.37,0.37,20.35,-0.7856,-3.86,-0.0582,0.1245,stop_loss,signal_A
2023-11-01,2023-11-02,1,410.79791259765625,418.67,390.26,369.72,0.6121,0.6121,19.9279,0.3926,1.97,-0.0819,0.1408,profit_target,signal_A
2023-11-02,2023-11-06,4,418.6705322265625,423.46,397.74,376.8,0.6918,0.6918,20.2482,0.3982,1.97,-0.0875,0.1447,profit_target,signal_A
2023-11-06,2023-11-10,4,423.4622192382813,428.24,402.29,381.12,0.7334,0.7334,20.4366,0.4269,2.09,-0.0902,0.1466,profit_target,signal_A
2023-11-10,2023-11-14,4,428.244140625,436.14,406.83,385.42,0.7538,0.7538,20.6562,0.5335,2.58,-0.0912,0.1473,profit_target,signal_A
2023-11-14,2023-11-20,6,436.1363220214844,441.51,414.33,392.52,0.8177,0.8177,20.9923,0.5801,2.76,-0.0949,0.1499,profit_target,signal_A
2023-11-20,2023-11-28,8,441.5110473632813,442.16,419.44,397.36,0.7612,0.7612,21.3188,0.4242,1.99,-0.09,0.1464,profit_target,signal_A
2023-11-28,2023-12-01,3,442.1622619628906,446.22,420.05,397.95,0.6667,0.6667,21.4333,0.4508,2.1,-0.0825,0.1413,profit_target,signal_A
2023-12-01,2023-12-07,6,446.2152404785156,445.37,423.9,401.59,0.493,0.493,21.817,0.2981,1.37,-0.0672,0.1308,profit_target,signal_A
2023-12-07,2023-12-08,1,445.3696899414063,447.28,423.1,400.83,0.2811,0.2811,21.9889,0.166,0.75,-0.0459,0.1157,profit_target,signal_A
2023-12-08,2023-12-11,3,447.2842712402344,449.02,424.92,402.56,0.1821,0.1821,22.1779,0.1003,0.45,-0.0336,0.1065,profit_target,signal_A
2023-12-11,2023-12-13,2,449.0241088867188,457.3,426.57,404.12,0.1565,0.1565,22.2935,0.1332,0.6,-0.03,0.1036,profit_target,signal_A
2023-12-13,2023-12-15,2,457.2952575683594,458.01,434.43,411.57,0.1697,0.1697,22.6903,0.1135,0.5,-0.0314,0.1047,profit_target,signal_A
2023-12-15,2023-12-18,3,458.007568359375,460.58,435.11,412.21,0.082,0.082,22.818,0.0545,0.24,-0.0183,0.0931,profit_target,signal_A
2023-12-18,2023-12-19,1,460.5838623046875,463.38,437.55,414.53,0.0741,0.0741,22.9459,0.0387,0.17,-0.0169,0.0916,profit_target,signal_A
2023-12-19,2023-12-20,1,463.3845825195313,456.96,440.22,417.05,0.0772,0.0772,23.0928,-0.3994,-1.73,-0.0173,0.0921,stop_loss,signal_A
2023-12-20,2023-12-21,1,456.96337890625,461.3,434.12,411.27,0.1663,0.1663,22.6837,0.0937,0.41,-0.031,0.1044,profit_target,signal_A
2023-12-21,2023-12-26,5,461.2962341308594,464.18,438.23,415.17,0.1846,0.1846,22.8754,0.1599,0.7,-0.0332,0.1062,profit_target,signal_A
2023-12-26,2023-12-28,2,464.1750793457031,465.19,440.97,417.76,0.0913,0.0913,23.1187,0.076,0.33,-0.0197,0.0944,profit_target,signal_A
2023-12-28,2024-01-03,6,465.1899719238281,457.48,441.93,418.67,0.0269,0.0269,23.2331,-0.1803,-0.78,-0.0076,0.08,stop_loss,signal_A
2024-01-03,2024-01-08,5,457.4805603027344,463.15,434.61,411.73,0.0604,0.0604,22.8196,0.0484,0.21,-0.0145,0.089,profit_target,signal_A
2024-01-08,2024-01-12,4,463.1504211425781,465.18,439.99,416.84,0.0948,0.0948,23.0552,0.0553,0.24,-0.0203,0.095,profit_target,signal_A
2024-01-12,2024-01-19,7,465.1802368164063,470.79,441.92,418.66,0.099,0.099,23.161,0.08,0.35,-0.0209,0.0956,profit_target,signal_A
2024-01-19,2024-01-23,4,470.7914733886719,473.16,447.25,423.71,0.1587,0.1587,23.3813,0.1053,0.45,-0.0293,0.103,profit_target,signal_A
2024-01-23,2024-01-25,2,473.1629028320313,476.26,449.5,425.85,0.1349,0.1349,23.5151,0.0756,0.32,-0.0259,0.1002,profit_target,signal_A
2024-01-25,2024-01-29,4,476.2564392089844,479.42,452.44,428.63,0.1372,0.1372,23.6728,0.1055,0.45,-0.0261,0.1003,profit_target,signal_A
2024-01-29,2024-01-31,2,479.4182434082031,471.23,455.45,431.48,0.1034,0.1034,23.8666,-0.5843,-2.45,-0.0211,0.0957,stop_loss,signal_A
2024-01-31,2024-02-01,1,471.2306213378906,477.4,447.67,424.11,0.2151,0.2151,23.3449,0.1285,0.55,-0.0365,0.1087,profit_target,signal_A
2024-02-01,2024-02-02,1,477.398193359375,482.42,453.53,429.66,0.273,0.273,23.597,0.1486,0.63,-0.0428,0.1135,profit_target,signal_A
2024-02-02,2024-02-06,4,482.4239807128906,482.06,458.3,434.18,0.3055,0.3055,23.8145,0.1708,0.72,-0.046,0.1158,profit_target,signal_A
2024-02-06,2024-02-07,1,482.0628967285156,486.08,457.96,433.86,0.1824,0.1824,23.9176,0.0929,0.39,-0.0319,0.1051,profit_target,signal_A
2024-02-07,2024-02-09,2,486.08343505859375,489.11,461.78,437.48,0.2028,0.2028,24.0972,0.1014,0.42,-0.0342,0.107,profit_target,signal_A
2024-02-09,2024-02-13,4,489.1087036132813,482.16,464.65,440.2,0.209,0.209,24.241,-0.4376,-1.81,-0.0348,0.1074,stop_loss,signal_A
2024-02-13,2024-02-14,1,482.1604614257813,486.54,458.05,433.94,0.307,0.307,23.803,0.1636,0.69,-0.0461,0.116,profit_target,signal_A
2024-02-14,2024-02-15,1,486.5421752929688,489.9,462.22,437.89,0.3128,0.3128,24.0172,0.1662,0.69,-0.0465,0.1162,profit_target,signal_A
2024-02-15,2024-02-22,7,489.899169921875,495.26,465.4,440.91,0.2747,0.2747,24.2153,0.185,0.76,-0.0422,0.1131,profit_target,signal_A
2024-02-22,2024-02-29,7,495.2567443847656,495.82,470.49,445.73,0.4125,0.4125,24.3475,0.2257,0.93,-0.0555,0.1227,profit_target,signal_A
2024-02-29,2024-03-01,1,495.8227233886719,500.48,471.03,446.24,0.3772,0.3772,24.4128,0.1971,0.81,-0.0522,0.1203,profit_target,signal_A
2024-03-01,2024-03-12,11,500.4776306152344,504.31,475.45,450.43,0.3841,0.3841,24.6359,0.2942,1.19,-0.0525,0.1205,profit_target,signal_A
2024-03-12,2024-03-18,6,504.3128967285156,502.04,479.1,453.88,0.507,0.507,24.713,0.2719,1.1,-0.0631,0.1279,profit_target,signal_A
2024-03-18,2024-03-20,2,502.04241943359375,509.5,476.94,451.84,0.273,0.273,24.827,0.1996,0.8,-0.0413,0.1124,profit_target,signal_A
2024-03-20,2024-03-27,7,509.501708984375,512.13,484.03,458.55,0.2995,0.2995,25.1805,0.244,0.97,-0.0436,0.1141,profit_target,signal_A
2024-03-27,2024-04-04,8,512.1349487304688,502.25,486.53,460.92,0.1975,0.1975,25.4125,-0.405,-1.59,-0.0323,0.1055,stop_loss,signal_A
2024-04-04,2024-04-05,1,502.24798583984375,507.49,477.14,452.02,0.2346,0.2346,24.8854,0.1986,0.8,-0.0371,0.1092,profit_target,signal_A
2024-04-05,2024-04-12,7,507.494873046875,500.07,482.12,456.75,0.1179,0.1179,25.2521,-0.3544,-1.4,-0.0223,0.0969,stop_loss,signal_A
2024-04-12,2024-04-17,5,500.0748596191406,489.99,475.07,450.07,0.2549,0.2549,24.7451,-0.5612,-2.27,-0.0395,0.111,stop_loss,signal_A
2024-04-17,2024-04-23,6,489.9920959472656,494.98,465.49,440.99,0.253,0.253,24.247,0.1747,0.72,-0.0398,0.1113,profit_target,signal_A
2024-04-23,2024-04-29,6,494.9844970703125,499.3,470.24,445.49,0.3274,0.3274,24.4226,0.2464,1.01,-0.0474,0.1168,profit_target,signal_A
2024-04-29,2024-04-30,1,499.3014526367188,491.39,474.34,449.37,0.3047,0.3047,24.6653,-0.7352,-2.98,-0.0448,0.1149,stop_loss,signal_A
2024-04-30,2024-05-03,3,491.3919067382813,500.51,466.82,442.25,0.406,0.406,24.164,0.3071,1.27,-0.0552,0.1224,profit_target,signal_A
2024-05-03,2024-05-06,3,500.5055847167969,505.67,475.48,450.46,0.4833,0.4833,24.5367,0.2595,1.06,-0.0614,0.1267,profit_target,signal_A
2024-05-06,2024-05-09,3,505.6741943359375,509.2,480.39,455.11,0.5558,0.5558,24.7242,0.2875,1.16,-0.067,0.1306,profit_target,signal_A
2024-05-09,2024-05-14,5,509.1982727050781,512.26,483.74,458.28,0.5326,0.5326,24.9274,0.3005,1.21,-0.0648,0.1291,profit_target,signal_A
2024-05-14,2024-05-16,2,512.26220703125,517.54,486.65,461.04,0.5223,0.5223,25.0877,0.3022,1.2,-0.0637,0.1283,profit_target,signal_A
2024-05-16,2024-05-21,5,517.5385131835938,520.15,491.66,465.78,0.5131,0.5131,25.3669,0.2989,1.18,-0.0625,0.1275,profit_target,signal_A
2024-05-21,2024-05-28,7,520.1522827148438,518.63,494.14,468.14,0.4632,0.4632,25.5368,0.3207,1.26,-0.0581,0.1245,profit_target,signal_A
2024-05-28,2024-06-05,8,518.6348876953125,523.39,492.7,466.77,0.2162,0.2162,25.7138,0.1868,0.73,-0.0342,0.107,profit_target,signal_A
2024-06-05,2024-06-10,5,523.3923950195312,524.36,497.22,471.05,0.1962,0.1962,25.9738,0.1154,0.44,-0.0317,0.1049,profit_target,signal_A
2024-06-10,2024-06-12,2,524.3614501953125,529.94,498.14,471.93,0.1624,0.1624,26.0476,0.1488,0.57,-0.0276,0.1015,profit_target,signal_A
2024-06-12,2024-06-14,2,529.9413452148438,531.33,503.44,476.95,0.0648,0.0648,26.4252,0.0386,0.15,-0.0137,0.0881,profit_target,signal_A
2024-06-14,2024-06-17,3,531.3313598632812,535.56,504.76,478.2,0.0467,0.0467,26.5133,0.0398,0.15,-0.0106,0.0843,profit_target,signal_A
2024-06-17,2024-06-18,1,535.5601196289062,536.92,508.78,482.0,0.0332,0.0332,26.7468,0.0196,0.07,-0.008,0.0807,profit_target,signal_A
2024-06-18,2024-06-27,9,536.9208984375,536.57,510.07,483.23,0.0225,0.0225,26.8175,0.0158,0.06,-0.0059,0.077,profit_target,signal_A
2024-06-27,2024-07-01,4,536.5711059570312,535.56,509.74,482.91,0.0271,0.0271,26.8029,0.0173,0.06,-0.0068,0.0787,profit_target,signal_A
2024-07-01,2024-07-02,1,535.5595092773438,539.16,508.78,482.0,0.0133,0.0133,26.7667,0.0083,0.03,-0.0038,0.0728,profit_target,signal_A
2024-07-02,2024-07-03,1,539.1636962890625,541.57,512.21,485.25,0.0168,0.0168,26.9432,0.0089,0.03,-0.0046,0.0745,profit_target,signal_A
2024-07-03,2024-07-05,2,541.56982421875,544.69,514.49,487.41,0.0181,0.0181,27.0619,0.0118,0.04,-0.0049,0.0751,profit_target,signal_A
2024-07-05,2024-07-08,3,544.6928100585938,545.32,517.46,490.22,0.0205,0.0205,27.2195,0.0109,0.04,-0.0054,0.0761,profit_target,signal_A
2024-07-08,2024-07-09,1,545.3213500976562,545.85,518.06,490.79,0.0179,0.0179,27.2521,0.0112,0.04,-0.0048,0.0749,profit_target,signal_A
2024-07-09,2024-07-10,1,545.8516845703125,551.25,518.56,491.27,0.0092,0.0092,27.2808,0.0071,0.03,-0.0028,0.07,profit_target,signal_A
2024-07-10,2024-07-11,1,551.2529907226562,546.5,523.69,496.13,0.0131,0.0131,27.5469,-0.0637,-0.23,-0.0037,0.0724,stop_loss,signal_A
2024-07-11,2024-07-12,1,546.4996948242188,549.95,519.17,491.85,0.0277,0.0277,27.2923,0.0216,0.08,-0.0068,0.0788,profit_target,signal_A
2024-07-12,2024-07-15,3,549.94677734375,551.46,522.45,494.95,0.0187,0.0187,27.4813,0.015,0.05,-0.005,0.0753,profit_target,signal_A
2024-07-15,2024-07-16,1,551.459228515625,554.73,523.89,496.31,0.01,0.01,27.57,0.0079,0.03,-0.0029,0.0704,profit_target,signal_A
2024-07-16,2024-07-17,1,554.7294921875,546.95,526.99,499.26,0.0074,0.0074,27.7226,-0.197,-0.71,-0.0023,0.0684,stop_loss,signal_A
2024-07-17,2024-07-18,1,546.9514770507812,542.75,519.6,492.26,0.0446,0.0446,27.2954,-0.0943,-0.35,-0.01,0.0835,stop_loss,signal_A
2024-07-18,2024-07-22,4,542.7482299804688,544.7,515.61,488.47,0.0658,0.0658,27.0742,0.0355,0.13,-0.0136,0.088,profit_target,signal_A
2024-07-22,2024-07-24,2,544.70263671875,531.52,517.47,490.23,0.0756,0.0756,27.1644,-1.355,-4.99,-0.0151,0.0897,stop_loss,signal_A
2024-07-24,2024-07-29,5,531.5232543945312,534.99,504.95,478.37,0.3077,0.3077,26.2723,0.1747,0.66,-0.0432,0.1138,profit_target,signal_A
2024-07-29,2024-08-02,4,534.9899291992188,523.34,508.24,481.49,0.3524,0.3524,26.3976,-1.6564,-6.27,-0.0473,0.1167,stop_loss,signal_A
2024-08-02,2024-08-05,3,523.3425903320312,508.1,497.18,471.01,0.8043,0.8043,25.3657,-2.8554,-11.26,-0.0835,0.1419,stop_loss,signal_A
2024-08-05,2024-08-08,3,508.10101318359375,521.13,482.7,457.29,1.303,1.303,24.107,0.7829,3.25,-0.1157,0.1647,profit_target,signal_A
2024-08-08,2024-08-13,5,521.1329956054688,532.32,495.08,469.02,1.7855,1.7855,24.2745,1.1393,4.69,-0.1382,0.1819,profit_target,signal_A
2024-08-13,2024-08-15,2,532.3187255859375,543.15,505.7,479.09,2.0081,2.0081,24.6019,1.0537,4.28,-0.1465,0.1886,profit_target,signal_A
2024-08-15,2024-08-21,6,543.1509399414062,550.57,515.99,488.84,2.1994,2.1994,24.9506,1.2319,4.94,-0.1529,0.194,profit_target,signal_A
2024-08-21,2024-08-30,9,550.5654907226562,553.57,523.04,495.51,2.2164,2.2164,25.3136,1.1804,4.66,-0.1523,0.1935,profit_target,signal_A
2024-08-30,2024-09-13,14,553.5706176757812,551.93,525.89,498.21,2.1115,2.1115,25.5685,1.2033,4.71,-0.1474,0.1894,profit_target,signal_A
2024-09-13,2024-09-17,4,551.9306030273438,552.97,524.33,496.74,1.9621,1.9621,25.6279,1.277,4.98,-0.1413,0.1844,profit_target,signal_A
2024-09-17,2024-09-19,2,552.9715576171875,560.74,525.32,497.67,0.9698,0.9698,26.6802,0.53,1.99,-0.091,0.1471,profit_target,signal_A
2024-09-19,2024-09-24,5,560.73974609375,562.77,532.7,504.67,1.0528,1.0528,26.9772,0.6125,2.27,-0.095,0.1499,profit_target,signal_A
2024-09-24,2024-09-30,6,562.7748413085938,565.2,534.64,506.5,0.7801,0.7801,27.3599,0.5543,2.03,-0.0781,0.1382,profit_target,signal_A
2024-09-30,2024-10-09,9,565.1981201171875,568.53,536.94,508.68,0.5097,0.5097,27.7503,0.3425,1.23,-0.0586,0.1248,profit_target,signal_A
2024-10-09,2024-10-14,5,568.5277709960938,575.6,540.1,511.67,0.5877,0.5877,27.8423,0.4357,1.56,-0.0643,0.1287,profit_target,signal_A
2024-10-14,2024-10-18,4,575.6005859375,575.87,546.82,518.04,0.5689,0.5689,28.2111,0.4904,1.74,-0.0624,0.1274,profit_target,signal_A
2024-10-18,2024-10-28,10,575.8665771484375,572.16,547.07,518.28,0.1259,0.1259,28.6641,0.0635,0.22,-0.0213,0.096,profit_target,signal_A
2024-10-28,2024-10-31,3,572.1627197265625,560.15,543.55,514.95,0.1026,0.1026,28.4974,-0.659,-2.31,-0.0183,0.0931,stop_loss,signal_A
2024-10-31,2024-11-05,5,560.1546020507812,568.09,532.15,504.14,0.1564,0.1564,27.8536,0.124,0.45,-0.0255,0.0998,profit_target,signal_A
2024-11-05,2024-11-06,1,568.0942993164062,582.22,539.69,511.28,0.2252,0.2252,28.1848,0.1369,0.49,-0.033,0.106,profit_target,signal_A
2024-11-06,2024-11-08,2,582.2203369140625,589.26,553.11,524.0,0.5635,0.5635,28.5465,0.3388,1.19,-0.0615,0.1268,profit_target,signal_A
2024-11-08,2024-11-21,13,589.2636108398438,584.81,559.8,530.34,0.5937,0.5937,28.8663,0.317,1.1,-0.0632,0.128,profit_target,signal_A
2024-11-21,2024-11-25,4,584.81103515625,588.61,555.57,526.33,0.5306,0.5306,28.7094,0.3111,1.08,-0.0589,0.125,profit_target,signal_A
2024-11-25,2024-11-29,4,588.613525390625,593.56,559.18,529.75,0.4893,0.4893,28.9407,0.3078,1.06,-0.0555,0.1226,profit_target,signal_A
2024-11-29,2024-12-04,5,593.55859375,598.59,563.88,534.2,0.4758,0.4758,29.2042,0.3107,1.06,-0.0541,0.1216,profit_target,signal_A
2024-12-04,2024-12-13,9,598.5922241210938,595.19,568.66,538.73,0.4844,0.4844,29.4456,0.3328,1.13,-0.0545,0.1219,profit_target,signal_A
2024-12-13,2024-12-18,5,595.1937866210938,577.53,565.43,535.67,0.2239,0.2239,29.5361,-2.6773,-9.06,-0.0318,0.105,stop_loss,signal_A
2024-12-18,2024-12-19,1,577.5313720703125,577.35,548.65,519.78,0.7775,0.7775,28.0925,0.4156,1.48,-0.0766,0.1372,profit_target,signal_A
2024-12-19,2024-12-20,1,577.35400390625,584.29,548.49,519.62,0.3814,0.3814,28.4886,0.2147,0.75,-0.0474,0.1168,profit_target,signal_A
2024-12-20,2024-12-24,4,584.2886352539062,594.32,555.07,525.86,0.438,0.438,28.772,0.3334,1.16,-0.0517,0.1199,profit_target,signal_A
2024-12-24,2024-12-30,6,594.3207397460938,581.39,564.6,534.89,0.5354,0.5354,29.1746,-1.1401,-3.91,-0.0586,0.1248,stop_loss,signal_A
